lane_id,target_rank,scout_target_id,municipality,state,unit_type,target_unit_type,known_counterpart_id,known_counterpart_unit_type,target_mechanism_family,secondary_mechanism_families,source_family_target,match_priority_tier,same_city_match_status,overlapping_cycle_status,expected_contract_or_document_period,reason_selected,duplicate_risk,prior_seen_status,dry_run_status,live_run_status,notes
lane_4,11,TS4-4-fa13c9c8bda74f3e,Hopewell,NJ,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_170306; population=17383; candidate-only target
lane_4,12,TS4-4-1fa88762556a7778,Swansea,MA,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_128119; population=17375; candidate-only target
lane_4,13,TS4-4-a81c22764926d3b9,Millbrook,AL,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_160606; population=17367; candidate-only target
lane_4,14,TS4-4-1f5f8b9b524c4809,Tifton,GA,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_161983; population=17357; candidate-only target
lane_4,15,TS4-4-0a22ae125cd1bcfa,St. Matthews,KY,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_165869; population=17356; candidate-only target
lane_4,16,TS4-4-cfe7b1989aa2da6c,Stafford,TX,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_113600; population=17338; candidate-only target
lane_4,17,TS4-4-9365d98d5daf0991,Taylor,TX,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_176424; population=17337; candidate-only target
lane_4,18,TS4-4-928148e8aeb65181,West Lampeter,PA,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_174543; population=17331; candidate-only target
lane_4,19,TS4-4-3d648bd34686383a,New Castle,IN,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_126032; population=17329; candidate-only target
lane_4,20,TS4-4-13679934a600c13e,Hinsdale,IL,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_162297; population=17297; candidate-only target
lane_4,21,TS4-4-9e6c81f7cfb09e6b,Manvel,TX,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_176005; population=17261; candidate-only target
lane_4,22,TS4-4-521d63e245b444f4,Lebanon,IN,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_194674; population=17252; candidate-only target
lane_4,23,TS4-4-dd2a0cd8a47907f4,Cañon City,CO,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_207623; population=17241; candidate-only target
lane_4,24,TS4-4-37b6134555507948,Upper Gwynedd,PA,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_112254; population=17223; candidate-only target
lane_4,25,TS4-4-d9983b49591483a4,Stallings,NC,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_171300; population=17212; candidate-only target
lane_4,26,TS4-4-3a7eff477fe17100,Muscle Shoals,AL,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_122519; population=17210; candidate-only target
lane_4,27,TS4-4-badd4fb2f8d101a6,Bainbridge,IN,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_163821; population=17207; candidate-only target
lane_4,28,TS4-4-cfc7c258a1b70640,Weehawken,NJ,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_170298; population=17207; candidate-only target
lane_4,29,TS4-4-e55f7c2294ddf071,Fillmore,CA,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_183857; population=17190; candidate-only target
lane_4,30,TS4-4-3478828f237c9527,West Hempfield,PA,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_133807; population=17155; candidate-only target
lane_4,31,TS4-4-646a95d67358959b,Dixon,IL,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_207903; population=17152; candidate-only target
lane_4,32,TS4-4-ec0226d2e3127aa4,Denville,NJ,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_170322; population=17148; candidate-only target
lane_4,33,TS4-4-00e94aef915ac6e2,Fenton charter,MI,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_128410; population=17130; candidate-only target
lane_4,34,TS4-4-ca90f048198f8d32,Cuba,IL,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_204317; population=17119; candidate-only target
lane_4,35,TS4-4-fa56877e6062e2fc,Lemon,OH,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_110856; population=17118; candidate-only target
lane_4,36,TS4-4-b767c54747579660,Cahokia Heights,IL,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_250556; population=17114; candidate-only target
lane_4,37,TS4-4-f0a58c908bfd9e4e,Addison,TX,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_176072; population=17100; candidate-only target
lane_4,38,TS4-4-9e0b2eb5d56b56da,Barrington,RI,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_174834; population=17061; candidate-only target
lane_4,39,TS4-4-a989a995e7283401,Wyckoff,NJ,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_130877; population=17047; candidate-only target
lane_4,40,TS4-4-a3fba6a5396973e9,Campton,IL,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_163017; population=17035; candidate-only target
lane_4,41,TS4-4-aaa7585786d0f288,Greenville,OH,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_191195; population=17032; candidate-only target
lane_4,42,TS4-4-b606b6c9a0d4aa72,Bellaire,TX,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_113622; population=17016; candidate-only target
lane_4,43,TS4-4-dd6cd58b4de19de5,Scott,PA,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_191361; population=17012; candidate-only target
lane_4,44,TS4-4-d42a4552dd793002,Laguna Woods,CA,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_203972; population=16998; candidate-only target
lane_4,45,TS4-4-3d38377fde6d0b31,Milford charter,MI,target_not_yet_identified,safety_and_non_safety_compensation_units,,,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,cba_or_compensation_study_or_classification_study_or_wage_schedule,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,2014-2024 target window,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,validated_no_call,not_started,municipality_id=cog_2025_167209; population=16996; candidate-only target
