wave_id,priority_rank,state,municipality,municipality_id,census_gov_id,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,selection_bucket,selection_reason,claim_or_source_need_connection,expected_units_to_search,verification_notes,recommended_scout_status,already_scouted_status,coverage_status_before_run,scout_purpose,anchor_cycle,known_source_cycle_exclusions,known_source_notes,known_source_urls
CA25-2026-07-20,11,CA,Riverside,cog_2025_207594,207594,CITY OF RIVERSIDE,municipal,place,318858,1,no,Riverside County [06065; county; government-units-primary=yes; basis=2020_place_by_county],large_city_state_anchor,Large Inland Empire city and county-seat setting selected for municipal-scale and regional wage-setting variation.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF RIVERSIDE employer and Census ID 207594, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Riverside County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF RIVERSIDE canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF RIVERSIDE source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,12,CA,Stockton,cog_2025_211214,211214,CITY OF STOCKTON,municipal,place,319543,1,no,San Joaquin County [06077; county; government-units-primary=yes; basis=2020_place_by_county],large_city_state_anchor,"Large San Joaquin Valley/Delta city selected for fiscal, safety-labor, and ordinary municipal comparator relevance.","California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF STOCKTON employer and Census ID 211214, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute San Joaquin County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF STOCKTON canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF STOCKTON source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,13,CA,Chula Vista,cog_2025_211212,211212,CITY OF CHULA VISTA,municipal,place,274333,1,no,San Diego County [06073; county; government-units-primary=yes; basis=2020_place_by_county],mid_city_comparison_candidate,Large secondary San Diego County city selected as an independent full-service municipal-employer comparison.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF CHULA VISTA employer and Census ID 211212, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute San Diego County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF CHULA VISTA canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF CHULA VISTA source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,14,CA,Fremont,cog_2025_207577,207577,CITY OF FREMONT,municipal,place,226208,1,no,Alameda County [06001; county; government-units-primary=yes; basis=2020_place_by_county],mid_city_comparison_candidate,Large East Bay city selected for an independent municipal employer and high-income regional labor-market contrast.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF FREMONT employer and Census ID 207577, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Alameda County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF FREMONT canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF FREMONT source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,15,CA,Modesto,cog_2025_207610,207610,CITY OF MODESTO,municipal,place,218915,1,no,Stanislaus County [06099; county; government-units-primary=yes; basis=2020_place_by_county],mid_city_comparison_candidate,Stanislaus County regional center selected for a Central Valley city-employer comparison distinct from county agencies.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF MODESTO employer and Census ID 207610, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Stanislaus County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF MODESTO canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF MODESTO source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,16,CA,Oxnard,cog_2025_161299,161299,CITY OF OXNARD,municipal,place,198488,1,no,Ventura County [06111; county; government-units-primary=yes; basis=2020_place_by_county],mid_city_comparison_candidate,Ventura County coastal/industrial city selected for southern coastal regional diversity and municipal-unit comparability.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF OXNARD employer and Census ID 161299, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Ventura County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF OXNARD canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF OXNARD source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,17,CA,Santa Rosa,cog_2025_161287,161287,CITY OF SANTA ROSA,municipal,place,175845,1,no,Sonoma County [06097; county; government-units-primary=yes; basis=2020_place_by_county],mid_city_comparison_candidate,North Bay regional center selected for geographic diversity and a distinct city police/fire/civilian wage-setting environment.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF SANTA ROSA employer and Census ID 161287, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Sonoma County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF SANTA ROSA canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF SANTA ROSA source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,18,CA,Salinas,cog_2025_161212,161212,CITY OF SALINAS,municipal,place,159506,1,no,Monterey County [06053; county; government-units-primary=yes; basis=2020_place_by_county],mid_city_comparison_candidate,Monterey County regional center selected for agricultural-region labor-market contrast and exact municipal-employer discovery.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF SALINAS employer and Census ID 161212, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Monterey County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF SALINAS canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF SALINAS source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,19,CA,Vallejo,cog_2025_207608,207608,CITY OF VALLEJO,municipal,place,122807,1,no,Solano County [06095; county; government-units-primary=yes; basis=2020_place_by_county],mid_city_comparison_candidate,Solano County city selected for Bay Area fiscal and public-safety labor-mechanism relevance at a medium employer scale.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF VALLEJO employer and Census ID 207608, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Solano County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF VALLEJO canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF VALLEJO source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,20,CA,Redding,cog_2025_207604,207604,CITY OF REDDING,municipal,place,92727,1,no,Shasta County [06089; county; government-units-primary=yes; basis=2020_place_by_county],regional_diversity_candidate,Far northern California regional center selected to prevent the batch from concentrating only on coastal metropolitan employers.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF REDDING employer and Census ID 207604, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Shasta County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF REDDING canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF REDDING source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,21,CA,Chico,cog_2025_161130,161130,CITY OF CHICO,municipal,place,101301,1,no,Butte County [06007; county; government-units-primary=yes; basis=2020_place_by_county],regional_diversity_candidate,Northern Sacramento Valley city selected for a medium municipal-employer and regional labor-market contrast.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF CHICO employer and Census ID 161130, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Butte County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF CHICO canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF CHICO source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,22,CA,Visalia,cog_2025_123165,123165,CITY OF VISALIA,municipal,place,144998,1,no,Tulare County [06107; county; government-units-primary=yes; basis=2020_place_by_county],regional_diversity_candidate,Southern Central Valley regional center selected for inland geographic diversity and clean city-employer identity.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF VISALIA employer and Census ID 123165, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Tulare County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF VISALIA canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF VISALIA source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,23,CA,Santa Barbara,cog_2025_161272,161272,CITY OF SANTA BARBARA,municipal,place,86499,1,no,Santa Barbara County [06083; county; government-units-primary=yes; basis=2020_place_by_county],regional_diversity_candidate,Central Coast city selected for coastal regional diversity and a medium-scale municipal public-safety/civilian comparison.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF SANTA BARBARA employer and Census ID 161272, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Santa Barbara County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF SANTA BARBARA canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF SANTA BARBARA source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,24,CA,Berkeley,cog_2025_123092,123092,CITY OF BERKELEY,municipal,place,118962,1,no,Alameda County [06001; county; government-units-primary=yes; basis=2020_place_by_county],clean_municipal_employer_candidate,Distinct East Bay city employer selected for likely organized police/fire/civilian bargaining material at a smaller scale than Oakland.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF BERKELEY employer and Census ID 123092, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Alameda County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF BERKELEY canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF BERKELEY source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
CA25-2026-07-20,25,CA,Palo Alto,cog_2025_123159,123159,CITY OF PALO ALTO,municipal,place,65882,1,no,Santa Clara County [06085; county; government-units-primary=yes; basis=2020_place_by_county],clean_municipal_employer_candidate,Smaller Santa Clara County city selected for a clean municipal-employer and high-wage regional comparison distinct from San Jose.,"California matched-cycle discovery for police/fire versus ordinary municipal civilian wage-setting material; test safety/non-safety wage-gap mechanisms across coastal/inland, northern/southern, and large/smaller city employers.","police CBA; fire CBA; one ordinary general-municipal non-safety CBA such as clerical, public works, library, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting mechanism material","Later verification must confirm exact CITY OF PALO ALTO employer and Census ID 123159, official/union provenance, visible 2014-2024 operative dates, paid-unit identity, execution/completeness, and mutual cycle overlap. Do not substitute Santa Clara County, school districts, transit agencies, housing authorities, port or airport authorities, park/recreation districts, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, or private providers. A police, fire, EMS, corrections, dispatcher, or other safety agreement cannot serve as the ordinary non-safety comparator. Search only public materials; do not make or recommend a CPRA/PRA or other public-records request. Allow an empty candidate list if no qualifying city-unit source is found.",ready_for_scout,no,not_scouted,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 police/fire/ordinary-non-safety cycles; label non-overlap or unclear year evidence.,None recorded: no CITY OF PALO ALTO canonical contract or national queue candidate as of 2026-07-20.,No canonical or queued CITY OF PALO ALTO source/cycle is known locally; duplicate checks remain required against any sources returned within this run.,
